
========================================================
p0

0.04090909090909091	21627.0
0.00409090909090909	21649.0
4.0909090909090897E-4	21656.0
4.090909090909089E-5	21664.0
4.090909090909088E-6	21666.0
0.07826127865612649	21687.0
0.007826127865612648	21687.0
0.26207293536720644	21796.0
0.02620729353672064	21796.0
0.10262072935367206	21796.0
0.1466257092990036	21810.0
0.014662570929900356	21816.0
0.0014662570929900353	21817.0
1.4662570929900348E-4	21832.0
1.4662570929900344E-5	21854.0
1.4662570929900342E-6	21895.0
1.4662570929900338E-7	21900.0
0.09000001466257095	21913.0
0.009000001466257092	21913.0
9.00000146625709E-4	21913.0
9.000001466257089E-5	21940.0
9.000001466257087E-6	21943.0
9.000001466257085E-7	21956.0
0.02500009000001466	21957.0
0.0025000090000014655	21988.0
0.019815218291304497	22024.0
0.022436067283675903	22024.0
0.023173839286507125	22029.0
0.002317383928650712	22029.0
0.03623173839286507	22098.0
0.0036231738392865065	22123.0
3.6231738392865056E-4	22145.0
3.6231738392865046E-5	22145.0
0.08804710143470885	22174.0
0.008804710143470883	22176.0
0.06838047101434709	22201.0
0.006838047101434708	22250.0
0.01237211639845516	22268.0
0.0012372116398455158	22268.0
1.2372116398455155E-4	22268.0
0.020702027288812246	22296.0
0.002070202728881224	22297.0
2.0702027288812237E-4	22367.0
2.070202728881223E-5	22379.0
0.010716355917014595	22387.0
0.0010716355917014593	22387.0
0.05304834002975838	22496.0
0.057732018468995255	22496.0
0.015148201846899523	22496.0
0.001514820184689952	22501.0
0.009526482018468995	22501.0
0.053893824672435135	22504.0
0.005389382467243512	22504.0
5.389382467243511E-4	22508.0
5.38938246724351E-5	22508.0
0.05114175301883088	22521.0
0.0051141753018830866	22528.0
0.011099652824305955	22600.0
0.0011099652824305953	22628.0
0.01243976365153073	22628.0
0.1083868335080102	22633.0
0.010838683350801018	22653.0
0.0010838683350801017	22683.0
1.0838683350801015E-4	22750.0
1.0838683350801013E-5	22750.0
1.083868335080101E-6	22750.0
1.0838683350801008E-7	22754.0
0.025714296552969064	22754.0
0.002571429655296906	22754.0
0.03938757774813839	22754.0
0.029653043489099553	22754.0
0.0029653043489099545	22755.0
0.10696319710155767	22863.0
0.010696319710155765	22863.0
0.0010696319710155762	22863.0
1.069631971015576E-4	22872.0
0.026481284555004272	22907.0
0.037531849385732986	22977.0
0.016340597525985885	23001.0
0.013714596665350265	23022.0
0.0013714596665350262	23085.0
1.3714596665350258E-4	23097.0
1.3714596665350255E-5	23104.0
1.3714596665350251E-6	23120.0
0.006767054439199736	23122.0
0.020529646620390564	23122.0
0.002052964662039056	23122.0
2.0529646620390555E-4	23124.0
2.052964662039055E-5	23132.0
2.0529646620390546E-6	23228.0
2.052964662039054E-7	23232.0
2.0529646620390537E-8	23239.0
0.08068965722537845	23256.0
0.03085377584912012	23263.0
0.009801795495359773	23314.0
9.801795495359771E-4	23329.0
9.801795495359769E-5	23367.0
9.801795495359766E-6	23575.0
0.07377147198282823	23747.0
0.007377147198282821	23931.0
0.014583868565982129	24056.0
0.017822023220234576	24156.0
0.0017822023220234573	24411.0
1.782202322023457E-4	24767.0
1.7822023220234566E-5	24926.0
1.7822023220234563E-6	25184.0
1.782202322023456E-7	25487.0
1.7822023220234555E-8	25598.0
1.7822023220234551E-9	25978.0
1.7822023220234547E-10	26206.0
0.009375000017822023	26341.0
0.007887306951589153	26607.0
0.004223845198975709	26636.0
0.015216905067842776	26876.0
0.016275788867440015	26876.0
0.0016275788867440011	26998.0
1.6275788867440007E-4	27004.0
0.009879289487497576	27004.0
0.006775710299232073	27148.0
6.775710299232071E-4	27298.0
0.00544089143135053	27551.0
0.009822439658598971	28843.0
0.004640780551225751	29089.0
4.6407805512257505E-4	29486.0
4.640780551225749E-5	29895.0
0.0034008671956455654	30337.0
0.006483431429462168	31440.0
6.483431429462166E-4	31471.0
0.005779120028580336	32779.0
5.779120028580335E-4	33023.0
5.779120028580333E-5	33140.0
5.779120028580332E-6	33201.0
5.779120028580331E-7	33571.0
0.009712288007027624	34466.0
9.712288007027622E-4	34708.0
0.007444061655580481	40295.0
7.444061655580479E-4	40693.0
0.012291635186691552	41015.0
0.0012291635186691548	44077.0
1.2291635186691545E-4	44316.0
0.004774196397091453	44929.0
4.774196397091452E-4	46252.0
4.7741963970914514E-5	46872.0
0.022318823783173954	48544.0
0.002231882378317395	49027.0
0.004036747559865638	49390.0
4.036747559865637E-4	50109.0
4.036747559865636E-5	51424.0
4.036747559865635E-6	52042.0
0.007595340383616746	52301.0
0.005149777940800699	53265.0
5.149777940800698E-4	53474.0
0.013551497779408006	53869.0
